Date,Time,TxBat(V),RSSI(dB),RX,RxBatt(V),VFR(%),Altitude(m),VSpeed(m/s),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Latitude, Longitude,GPS Alt(m),GPS Speed(km/h),GPS Clock(),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,
2024-01-04,13:36:05.330,7.9,73,0,5.87,90,127,6.8,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:05.600,7.9,73,0,5.76,91,127,2.5,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:05.860,7.9,73,0,5.74,91,127,0.9,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:06.120,7.9,73,0,5.81,93,127,0.3,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:06.390,7.9,73,0,5.84,94,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:06.660,7.9,73,0,5.87,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:06.930,7.9,73,0,5.89,94,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:07.200,7.9,73,0,5.77,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:07.460,7.9,73,0,5.74,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:07.720,7.9,74,0,5.77,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:07.980,7.9,73,0,5.84,95,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:08.250,7.9,74,0,5.84,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:08.510,7.9,73,0,5.87,95,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:08.780,7.9,74,0,5.74,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:09.040,7.9,74,0,5.81,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:09.310,7.9,74,0,5.78,94,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:09.570,7.9,73,0,5.83,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:09.830,7.9,74,0,5.87,94,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:10.100,7.9,74,0,5.84,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:10.370,7.9,73,0,5.86,92,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:10.640,7.9,74,0,5.77,91,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:10.910,7.9,73,0,5.77,87,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:11.170,7.9,74,0,5.83,85,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:11.440,7.9,73,0,5.87,82,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:11.700,7.9,73,0,5.88,80,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:11.970,7.9,73,0,5.86,80,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:12.240,7.9,73,0,5.82,80,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:12.500,7.9,74,0,5.86,81,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:12.770,7.9,73,0,5.88,82,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:13.040,7.9,74,0,5.89,85,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:13.310,7.9,74,0,5.87,88,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:13.580,7.9,74,0,5.89,89,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:13.840,7.9,74,0,5.77,89,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:14.110,7.9,74,0,5.84,90,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:14.370,7.9,74,0,5.85,91,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:14.640,7.9,73,0,5.87,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:14.900,7.9,74,0,5.89,93,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:15.170,7.9,73,0,5.88,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:15.440,7.9,74,0,5.76,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:15.710,7.9,74,0,5.82,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:15.970,7.9,74,0,5.86,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:16.240,7.9,73,0,5.85,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:16.510,7.9,73,0,5.88,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:16.780,7.9,73,0,5.89,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:17.050,7.9,73,0,5.79,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:17.320,7.9,73,0,5.84,94,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:17.590,7.9,74,0,5.84,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:17.850,7.9,74,0,5.88,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:18.120,7.9,74,0,5.84,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:18.380,7.9,73,0,5.87,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:18.640,7.9,74,0,5.86,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:18.900,7.9,73,0,5.78,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:19.160,7.9,74,0,5.85,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:19.430,7.9,73,0,5.84,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:19.700,7.9,73,0,5.87,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:19.960,7.9,73,0,5.84,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:20.220,7.9,73,0,5.87,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:20.480,7.9,73,0,5.79,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:20.740,7.9,73,0,5.82,93,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:21.000,7.9,73,0,5.86,93,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,
2024-01-04,13:36:21.260,7.9,73,0,5.85,93,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,
2024-01-04,13:36:21.530,7.9,73,0,5.87,92,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:21.800,7.9,73,0,5.86,92,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:22.070,7.9,74,0,5.76,92,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:22.330,7.9,74,0,5.82,94,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:22.610,7.9,74,0,5.85,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:22.890,7.9,74,0,5.88,95,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:23.160,7.9,73,0,5.87,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:23.430,7.9,74,0,5.89,94,127,0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:23.710,7.9,74,0,5.80,94,127,-0.1,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-886,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
2024-01-04,13:36:23.980,7.9,74,0,5.84,94,127,0.0,0.00,4.19,4.21,4.20,4.19,,,,,,,,,,0,0,-885,0,1024,1024,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
