Date,Time,TxBat(V),RSSI(dB),RX,RxBatt(V),VFR(%),Altitude(m),VSpeed(m/s),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Latitude, Longitude,GPS Alt(m),GPS Speed(km/h),GPS Clock(),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,
2024-01-04,14:20:00.580,7.8,74,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:00.800,7.9,74,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:01.070,7.8,74,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:01.340,7.9,74,0,5.81,100,,,0.00,,,,,,,,,,,,,,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:01.620,7.9,74,0,5.86,100,,,0.00,,,,,,,,,,,,,,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:01.890,7.9,74,0,5.86,100,,,0.00,,,,,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:02.150,7.8,74,0,5.88,100,85,,0.00,,,,,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:02.410,7.9,74,0,5.87,100,113,,0.00,,,,,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:02.670,7.8,74,0,5.88,100,126,10.0,0.00,,,,,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:02.940,7.9,74,0,5.78,100,127,10.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:03.220,7.8,74,0,5.85,100,127,6.8,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:03.480,7.8,74,0,5.87,100,127,2.6,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:03.740,7.9,74,0,5.87,100,127,1.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:04.000,7.8,74,0,5.89,100,128,0.5,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:04.260,7.9,74,0,5.87,100,128,0.2,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:04.540,7.8,74,0,5.82,100,128,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:04.810,7.8,74,0,5.82,100,128,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:05.070,7.8,74,0,5.87,100,128,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:05.330,7.8,74,0,5.86,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:05.610,7.9,74,0,5.88,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:05.870,7.9,74,0,5.89,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:06.130,7.8,74,0,5.87,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:06.410,7.8,74,0,5.83,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:06.670,7.9,74,0,5.85,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:06.930,7.8,74,0,5.87,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:07.190,7.9,74,0,5.86,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:07.450,7.8,74,0,5.88,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:07.720,7.8,74,0,5.89,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:08.000,7.9,74,0,5.82,100,128,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1023,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:08.270,7.8,74,0,5.85,100,128,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:08.540,7.8,74,0,5.86,100,128,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:08.810,7.8,74,0,5.88,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:09.080,7.8,74,0,5.86,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:09.340,7.9,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:09.610,7.8,74,0,5.82,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:20:09.870,7.9,74,0,5.86,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:18.130,7.8,74,0,5.88,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:18,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:18.390,7.8,74,0,5.86,100,128,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:18,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:18.650,7.9,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:18,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:19.910,7.8,74,0,5.84,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:19,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:19.170,7.8,74,0,5.74,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:19,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:19.440,7.8,74,0,5.81,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:19,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:19.710,7.9,74,0,5.81,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:19,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:20.980,7.8,74,0,5.86,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:20,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:20.250,7.8,74,0,5.86,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:20,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:20.510,7.9,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:20,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:20.780,7.8,74,0,5.79,100,127,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:20,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:21.040,7.8,74,0,5.81,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:21,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:21.300,7.8,74,0,5.86,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:21,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:21.570,7.9,74,0,5.87,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:21,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:21.840,7.9,74,0,5.88,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:22,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:22.110,7.9,74,0,5.87,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:22,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:22.370,7.8,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:22,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:22.640,7.8,74,0,5.79,100,127,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:22,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:23.910,7.8,74,0,5.86,100,127,0.2,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:23,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:23.170,7.8,74,0,5.87,100,127,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:23,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:23.430,7.8,74,0,5.87,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:23,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:23.700,7.8,74,0,5.89,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:23,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:24.970,7.8,74,0,5.87,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:24,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:24.240,7.9,74,0,5.80,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:24,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:24.520,7.8,74,0,5.84,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:24,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:24.780,7.8,74,0,5.86,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:24,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:25.050,7.8,74,0,5.86,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:25,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:25.320,7.9,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:25,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:25.580,7.8,74,0,5.89,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:25,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:25.840,7.8,74,0,5.78,100,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:25,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:26.100,7.9,74,0,5.84,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:26,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:26.370,7.9,74,0,5.85,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:26,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:26.650,7.9,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:26,0,0,1014,0,1023,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:27.910,7.9,74,0,5.86,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:27,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:27.170,7.9,74,0,5.88,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:27,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:27.440,7.8,74,0,5.86,100,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:27,0,0,1014,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:27.710,7.8,74,0,5.86,99,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:27,0,0,1015,0,1024,1024,-701,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:28.980,7.9,74,0,5.88,99,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:28,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:28.250,7.8,74,0,5.89,97,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:28,0,0,1014,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:28.510,7.8,74,0,5.90,96,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:28,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:28.770,7.8,73,0,5.90,95,127,-0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:28,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:29.030,7.9,74,0,5.87,94,127,0.0,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:29,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
2024-01-04,14:18:29.290,7.8,74,0,5.86,94,127,0.1,0.00,4.21,4.22,4.21,4.21,,,,,,,,,2024-01-04 14:18:29,0,0,1015,0,1024,1024,-702,0,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,
