Date,Time,TxBat(V),RSSI(dB),RX,RxBatt(V),VFR(%),Altitude(m),VSpeed(m/s),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Latitude, Longitude,GPS Alt(m),GPS Speed(km/h),GPS Clock(),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,LS29,LS30,
2024-01-19,15:02:59.230,8.4,60,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:02:59.300,8.4,67,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:02:59.420,8.4,69,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:02:59.540,8.4,71,0,5.90,100,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1023,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:02:59.670,8.4,71,0,5.87,100,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:02:59.790,8.4,73,0,5.88,92,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:02:59.910,8.4,73,0,5.89,89,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.020,8.4,73,0,5.89,89,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.140,8.4,73,0,5.89,92,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.270,8.4,74,0,5.87,94,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.390,8.4,74,0,5.88,96,,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.520,8.4,74,0,5.88,97,104,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.650,8.4,74,0,5.89,98,104,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.780,8.3,74,0,5.89,99,139,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:00.910,8.4,74,0,5.87,99,139,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.040,8.4,74,0,5.87,99,151,,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.180,8.4,75,0,5.89,100,155,10.0,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.310,8.4,74,0,5.89,100,155,10.0,0.00,,,,,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.440,8.4,74,0,5.89,100,156,10.0,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.570,8.4,74,0,5.87,100,156,10.0,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.680,8.4,74,0,5.88,100,156,8.5,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.810,8.4,74,0,5.89,100,156,8.5,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:01.950,8.4,74,0,5.89,100,156,3.2,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:02.080,8.4,74,0,5.87,100,156,3.2,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:02.210,8.4,74,0,5.87,100,157,1.2,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:02.350,8.4,74,0,5.88,100,157,0.5,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:03:02.480,8.3,74,0,5.89,100,157,0.5,0.00,3.81,3.82,3.81,3.82,,,,,,,,,,0,0,1024,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
