Date,Time,TxBat(V),RSSI(dB),RX,RxBatt(V),VFR(%),Altitude(m),VSpeed(m/s),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Latitude, Longitude,GPS Alt(m),GPS Speed(km/h),GPS Clock(),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,LS29,LS30,
2024-01-19,15:05:53.720,8.3,74,0,5.88,96,0,0.0,0.00,,,,,,,,,45.017900, 7.390450,0,0,2024-01-19 15:05:53,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:53.830,8.3,74,0,5.89,97,0,0.0,0.00,,,,,,,,,45.017900, 7.390450,0,0,2024-01-19 15:05:53,0,0,-206,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:53.940,8.3,74,0,5.86,98,0,0.0,0.00,,,,,,,,,45.017900, 7.390450,0,0,2024-01-19 15:05:53,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.060,8.4,74,0,5.87,99,0,0.0,0.00,,,,,,,,,45.017900, 7.390450,0,0,2024-01-19 15:05:53,0,0,-206,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.170,8.3,74,0,5.88,99,0,0.0,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:53,0,0,-206,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.280,8.3,74,0,5.88,99,0,0.0,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.390,8.4,74,0,5.89,99,0,0.1,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.510,8.4,74,0,5.85,100,0,0.1,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.640,8.4,74,0,5.86,100,0,0.1,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.760,8.4,74,0,5.87,100,0,0.1,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:54.890,8.3,74,0,5.88,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.000,8.4,74,0,5.88,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390475,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.130,8.4,74,0,5.86,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390488,0,0,2024-01-19 15:05:54,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.250,8.4,74,0,5.87,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.360,8.3,74,0,5.88,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.470,8.4,74,0,5.88,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-206,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.590,8.3,74,0,5.89,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.700,8.3,74,0,5.89,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.810,8.4,74,0,5.87,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:55.920,8.3,74,0,5.87,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.030,8.3,74,0,5.89,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390488,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.140,8.3,74,0,5.89,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.250,8.4,74,0,5.86,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:55,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.370,8.3,74,0,5.85,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.480,8.3,74,0,5.86,100,0,-0.1,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.600,8.4,74,0,5.87,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.710,8.3,74,0,5.88,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.830,8.3,74,0,5.88,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1023,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:56.940,8.3,74,0,5.86,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2024-01-19,15:05:57.060,8.4,74,0,5.87,100,0,0.0,0.00,,,,,,,,,45.017900, 7.390494,1,0,2024-01-19 15:05:56,0,0,-207,0,1024,1024,0,-1024,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
