Date,Time,TxBat(V),RSSI(dB),RX,RxBatt(V),VFR(%),Altitude(m),VSpeed(m/s),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Latitude, Longitude,GPS Alt(m),GPS Speed(km/h),GPS Clock(),MOTOR,Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,LS29,LS30,
2024-02-11,12:19:17.390,8.4,74,0,5.74,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:17.520,8.4,74,0,5.76,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:17.630,8.4,74,0,5.77,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:17.760,8.4,74,0,5.72,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:17.890,8.4,74,0,5.74,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.030,8.4,74,0,5.74,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.140,8.3,74,0,5.75,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.260,8.4,74,0,5.76,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.370,8.4,74,0,5.77,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.490,8.4,74,0,5.78,100,,,0.00,,,,,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.610,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.720,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.860,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:18.980,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.090,8.3,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.210,8.4,74,0,5.74,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1023,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.320,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.460,8.4,74,0,5.69,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.590,8.4,74,0,5.72,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.700,8.3,74,0,5.73,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.830,8.4,74,0,5.72,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1023,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:19.960,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.100,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.210,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.340,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.470,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.580,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.690,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-631,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.810,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:20.930,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.070,8.4,74,0,5.64,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.180,8.4,74,0,5.65,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1023,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.310,8.4,74,0,5.69,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.440,8.4,74,0,5.71,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.580,8.4,74,0,5.70,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.690,8.4,74,0,5.72,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.820,8.4,74,0,5.74,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:21.950,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.090,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.200,8.3,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.330,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-631,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.450,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.580,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.690,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.820,8.4,74,0,5.70,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:22.950,8.4,74,0,5.73,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.080,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-631,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.190,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.330,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.460,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.590,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.700,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.830,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:23.950,8.3,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.080,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.200,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.320,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.430,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.550,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.690,8.4,74,0,5.75,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.800,8.4,74,0,5.71,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:24.930,8.4,74,0,5.74,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.060,8.3,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.190,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.320,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.450,8.4,74,0,5.76,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.580,8.4,74,0,5.77,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1023,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.710,8.3,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-11,12:19:25.820,8.4,74,0,5.78,100,,,0.00,4.18,4.20,4.18,4.19,,,,,,,,,,-1024,0,0,1024,0,1024,1024,-630,0,1,-1,1,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
