Date,Time,TxBat(V),RSSI(dB),RX,RxBatt(V),VFR(%),Altitude(m),VSpeed(m/s),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),Latitude, Longitude,GPS Alt(m),GPS Speed(km/h),GPS Clock(),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,LS29,LS30,
2024-02-02,13:19:41.190,8.3,74,0,5.81,98,63,10.0,0.00,,,,,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:41.310,8.3,74,0,5.80,98,63,10.0,0.00,,,,,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:41.430,8.3,74,0,5.80,98,69,10.0,0.00,,,,,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:41.540,8.3,74,0,5.80,98,69,10.0,0.00,,,,,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:41.660,8.3,74,0,5.79,99,70,10.0,0.00,,,,,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:41.770,8.3,74,0,5.79,99,70,10.0,0.00,,,,,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:41.890,8.3,74,0,5.79,99,71,9.5,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.010,8.3,74,0,5.79,100,71,9.5,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.120,8.3,74,0,5.79,100,71,3.8,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.230,8.3,74,0,5.77,100,71,3.8,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.350,8.3,74,0,5.77,100,71,1.4,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.470,8.3,74,0,5.78,100,71,1.4,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.580,8.3,74,0,5.78,99,71,1.4,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1017,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.700,8.3,74,0,5.78,99,71,0.5,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.820,8.3,74,0,5.76,99,71,0.3,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:42.930,8.3,74,0,5.77,99,71,0.3,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.040,8.3,74,0,5.77,98,71,0.3,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.160,8.3,74,0,5.78,98,71,0.1,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.280,8.3,74,0,5.78,98,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.400,8.3,74,0,5.78,98,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.530,8.3,74,0,5.79,98,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.650,8.3,74,0,5.79,99,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.760,8.3,74,0,5.79,99,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.880,8.3,74,0,5.79,99,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:43.990,8.3,74,0,5.81,100,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.100,8.3,74,0,5.73,100,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1023,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.220,8.3,74,0,5.77,100,71,0.0,0.00,4.18,4.20,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.330,8.3,74,0,5.80,100,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.440,8.3,74,0,5.80,100,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.560,8.3,74,0,5.82,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.680,8.3,74,0,5.82,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.790,8.3,74,0,5.84,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:44.900,8.3,74,0,5.82,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.010,8.3,74,0,5.84,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.120,8.3,74,0,5.83,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.230,8.3,74,0,5.82,100,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.350,8.3,74,0,5.81,100,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.480,8.3,74,0,5.80,100,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:44,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.590,8.3,74,0,5.80,100,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:44,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.710,8.3,74,0,5.80,99,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:44,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.820,8.3,74,0,5.80,99,71,0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:44,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:45.940,8.3,74,0,5.79,99,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.070,8.3,74,0,5.79,99,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.190,8.3,74,0,5.79,98,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1023,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.310,8.3,73,0,5.79,98,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.420,8.3,74,0,5.82,98,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.540,8.3,74,0,5.81,98,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.650,8.3,74,0,5.81,99,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.770,8.3,74,0,5.80,99,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:46.890,8.3,74,0,5.80,99,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:45,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.010,8.3,74,0,5.80,99,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.120,8.3,74,0,5.79,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.240,8.3,74,0,5.79,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.360,8.3,74,0,5.79,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.480,8.3,74,0,5.79,100,71,-0.1,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1019,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.590,8.3,74,0,5.82,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.700,8.3,74,0,5.84,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.810,8.3,74,0,5.83,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,,2024-02-02 13:19:46,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:47.920,8.3,74,0,5.82,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,11,2024-02-02 13:19:47,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:48.030,8.3,73,0,5.81,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,11,2024-02-02 13:19:47,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:48.140,8.3,74,0,5.81,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,11,2024-02-02 13:19:47,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:48.260,8.3,73,0,5.83,100,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,22,2024-02-02 13:19:47,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024-02-02,13:19:48.370,8.3,73,0,5.82,99,71,0.0,0.00,4.18,4.19,4.19,4.19,,,,,,,,22,2024-02-02 13:19:47,0,0,1018,0,1024,1024,-1024,1024,0,-1,1,0,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
